20200109,092715,00003963,6,ISSI      ,01938990051986820,03783180544440735,000000195.1110,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,092715,00003964,6,COMPOSITE ,00112592705496685,07417108457545635,000006587.5570,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,092715,00003965,6,SRI-KEHATI,00868226114971632,03976088971848279,000000457.9550,000000458.5380,000000457.9550,000000457.9550,000000458.5380
20200109,092715,00003966,6,MBX       ,00356030868298119,06742964660065658,000001893.9270,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,092715,00003967,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,092715,00003968,6,JII       ,00311008205821369,02395190700201045,000000770.1370,000000771.7650,000000770.1370,000000770.1370,000000771.7650
20200109,092715,00003969,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4490,000001442.5040
20200109,092715,00003970,6,KOMPAS100 ,00412403842970955,05833228053659896,000001414.4460,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,092715,00003971,6,IDX30     ,00767171155092400,04849690344772635,000000632.1520,000000632.8120,000000632.1520,000000632.1520,000000632.8120
20200109,092715,00003972,6,Investor33,00822836918045256,04493019026609282,000000546.0400,000000546.6550,000000546.0400,000000546.0400,000000546.6550
20200109,092715,00003973,6,MNC36     ,00818166319719110,03928596904986801,000000480.1710,000000480.7890,000000480.1710,000000480.1710,000000480.7890
20200109,092833,00004001,6,ISSI      ,01938990051986820,03783180544440735,000000195.1110,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,092833,00004002,6,COMPOSITE ,00112592705496685,07417108457545635,000006587.5570,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,092833,00004003,6,MBX       ,00356030868298119,06742964660065658,000001893.9270,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,092833,00004004,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4490,000001442.5040
20200109,092833,00004005,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,092833,00004006,6,KOMPAS100 ,00412403842970955,05833228053659896,000001414.4460,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,092959,00004033,6,ISSI      ,01938990051986820,03783180544440735,000000195.1110,000000195.3700,000000195.3720,000000195.1110,000000195.3700
20200109,092959,00004034,6,COMPOSITE ,00112592705496685,07417108457545635,000006587.5570,000006592.0170,000006592.0510,000006587.5570,000006592.0170
20200109,092959,00004035,6,MBX       ,00356030868298119,06742964660065658,000001893.9270,000001895.3380,000001895.3480,000001893.9270,000001895.3380
20200109,092959,00004036,6,MANUFACTUR,00164383868955428,02366221405795858,000001439.4490,000001442.5040,000001442.5270,000001439.4490,000001442.5040
20200109,092959,00004037,6,MISC-IND  ,00032005482338504,00335719209276020,000001048.9430,000001064.7540,000001064.8080,000001048.9430,000001064.7540
20200109,092959,00004038,6,KOMPAS100 ,00412403842970955,05833228053659896,000001414.4460,000001415.6730,000001415.6770,000001414.4460,000001415.6730
20200109,093015,00004043,6,SRI-KEHATI,00868226114971632,03976281440681579,000000457.9780,000000458.5380,000000457.9780,000000457.9550,000000458.5380
